,TP,assignee_id
6505,1.0,org_Qn5yPUQfV2RYxh7Bom1F
6506,1.0,org_57XZ1xmNUj2AhgmEMcjp
6507,1.0,org_QVzXT40OIcJoawBWCfDb
6508,1.0,org_l9OaOOCjRMKjqmylfWOi
6509,1.0,org_5If7ALIG5L2oGWt4xG52
6510,1.0,per_Z6fxICO5Trzbs7utNOup
6511,2.0,org_CQo2HEqAV9XzVWp5F3CF
6512,1.0,org_krNd2ym4LwHKcg5OXcGJ
6513,2.0,org_8c3iOVh8nQ19BWhogA8y
6514,1.0,org_JLJP1pKW1Gbd62k4BXIp
6515,1.0,org_wbHNfQGhU9mjyACw3JYM
6516,1.0,org_5tHb6IxolFQEAJmmZ6G5
6517,3.0,org_eHc7dthjHwtEe4aSaBoo
6518,1.0,org_iByArAgdEXKtpVx6xRos
6519,1.0,org_VGSuvZ6UZdcD7lczY036
6520,1.0,org_7T6JVbkfU2S2H4DuTDob
6521,8.0,org_GySI3inzoaj3u6VJ33zb
6522,1.0,org_FsecTm5flkbrQQfVMjAX
6523,1.0,org_brvinWmCY1CQZdI4xRoV
6524,2.0,org_UuSgBrh7EXn75WBu5STT
6525,1.0,org_rCMZ8rVUB2GUzaQCGOqq
6526,1.0,org_p1BeJLpeon3HLdNmd6kp
6527,1.0,org_ev4v9nGy6UZwfVkopDod
6528,1.0,org_Nv67FV5qazcYVfO3khkB
6529,1.0,org_euKvDwmHZ6y0nH7rT7jG
6530,2.0,org_X5p7AdQHlLigxlOjkkLg
6531,1.0,org_1g7g5XMIaFg7oMqJDlXH
6532,3.0,org_bXGdfHIMe4yTcXugNbwR
6533,2.0,org_x7hInJd4c4ytGv2cgBrB
6534,2.0,org_WgKVJ8dRoy4ptrkxcNYX
6535,1.0,org_ERz2W1qtrVVx3ktN9q6S
6536,1.0,per_vRtkmNeaXb7TLI8dNCbJ
6537,2.0,org_4zxUZWtr8ephN40kdYJG
6538,2.0,org_hVHbSmQb60tuI72BBWuW
6539,1.0,org_9yxKzKhWdEfqQVt4Jz1j
6540,5.0,org_zOlHayh8VtVWbayyYRBP
6541,1.0,org_QeoZG5LJkRSAvBGXr2sz
6542,1.0,org_eTgKPtNgx1Dp9B47F6vI
6543,1.0,org_GJC55CZxmxBhSynT6SOa
6544,1.0,org_FrF40w8z0eFDJUNVIqnF
6545,1.0,org_wGfMpXfwzjHsUwR7dWgf
6546,1.0,org_gspIQzK9lSWU89I0dx3M
6547,6.0,org_WzbQ7c9dQnfoK4oNh1Lt
6548,2.0,org_B0TEwMLbFWbmJ2hTX181
6549,1.0,org_FhVFVinwHAAfQQyBhC3a
6550,6.0,org_a5CJnkO3ADQzCA9Kc8ty
6551,1.0,org_ZXmRKV7hU3wM6WApSeCc
6552,5.0,org_IflOcHtCcLY8Y5yUm3fh
6553,5.0,org_1SAnxPw8VbQyJm6eSMN3
6554,2.0,org_gqIb3BEyH79B6BFuoRl6
6555,8.0,org_abIaKVBIri2h9N6y618a
6556,1.0,org_2O9gdvkg3lS812TcBn0n
6557,1.0,org_KVtUCjrHckfcwvVnIwJA
6558,1.0,org_OzyOeSDPo5ERqqz055dJ
6559,1.0,org_FIMmo0ZMWHSwWyXoIMcA
6560,1.0,org_rX4NTkWwTm0ZHVXx3Etd
6561,2.0,org_pU3Dbrqw95z9y2zZdVzK
6562,1.0,org_AdhDAfOU2tnfRingHYhM
6563,1.0,org_555gqHz7WOEnyj6tUmuZ
6564,6.0,org_PcgUNqyCE60Y8ZXmt0Bu
6565,1.0,7tu29nwt1s8ie0km8nmqkqify
6566,1.0,org_YHiV7DRicgn4o3Xvccmi
6567,3.0,org_ycIm8gO44EPlS0TvieB0
6568,1.0,per_Hfvb7D42ob4u9kLGtol5
6569,1.0,org_It5jrjC3Os1VpSMNUcIZ
6570,1.0,org_SDWmcrrSkh5uPFxpVSH0
6571,6.0,org_oPoAWwafbHhRUBVuxAYn
6572,1.0,org_uZqokYJBHStBFWfeowMz
6573,1.0,per_MJzOezSuQG0xriyqtzdw
6574,1.0,org_T0LUZeHXvv0FfXVZwgiM
6575,1.0,org_UfcUv58ml8biHzt0C5gQ
6576,1.0,org_lzttCH0dC4he0qSiBOup
6577,1.0,per_wjts85P1j2GeEYaUCbSD
6578,4.0,org_EQV0MGI9Jh6s34a7Bf4o
6579,1.0,org_5j8YTqTNkCdgBm0bJmE2
6580,1.0,org_LXMlZXFB93mKbH70hmO2
6581,1.0,org_WlT0hF6sQWKjfWWC5nC8
6582,3.0,org_YaQ68PCw01LtBEeov9sr
6583,1.0,org_vMDxpa4e1Ck1vRMFWTZV
6584,1.0,org_SJYkrhH0jHV3YqiwjxEj
6585,1.0,org_W9lBNeMFaImVVVBp72LO
6586,1.0,org_vUw2A7WtBODzOZxomdSm
6587,1.0,org_UGunzsnVTl1uSktQCvd7
6588,1.0,org_S9LGuO3Bf2F0ZpNKdXfp
6589,3.0,org_6FMnjmBCVmMOF20Gkdcv
6590,7.0,org_mLwk0sr0Guzq4ypbXv5d
6591,1.0,org_aCAsfRIVrywhWH0Jnxzl
6592,1.0,org_dbaJ49xMsQBlYSbkMVn2
6593,1.0,org_Q1to2fK4jGHkk9UhBxMz
6594,4.0,org_UJimDCadua0TbCnLVF5o
6595,3.0,org_rUXj4NtipZfIOG0a4WNQ
6596,1.0,org_i9g0tsdylbEnHlX3SeSK
6597,1.0,org_oaHVMqGQ2xA9B2PudPd1
6598,2.0,org_EEUl1JSxRBfEi6OFIzYr
6599,1.0,org_ivOEoBW2xa126cGcBLUP
6600,2.0,org_GaAg32QgRQ6yBl821MwN
6601,11.0,org_sEPH9RbcYcPqzRGUbLBH
6602,1.0,org_l5yWz4TGp9ge23mpI7Ep
6603,1.0,org_5FHHq1VAsj6OSE9CQdoS
6604,2.0,org_ECrSTiKIEpzdywSZajWt
6605,1.0,org_96YTR4dgaiSUqbS6u3LW
6606,8.0,org_bp9Nm45r6UDaxX7IyuO8
6607,1.0,org_P1UccHqwsrviT1NZySlf
6608,3.0,org_IysUlGZEjqRSeVognKuN
6609,23.0,org_XVR9xrY2DUTgjYzU1rmr
6610,1.0,org_xpWxvmTMbkup4kFgv0XQ
6611,1.0,org_LZf43vegj51opsGV9cUU
6612,1.0,org_nfudQkuhYSKnKZXeR2NT
6613,1.0,org_hWDw6bSsx18m4j5yN6YG
6614,1.0,org_t47IkA3j2uyHVP46UmuS
6615,5.0,org_8BpnEl0iFqulvJTR9dyk
6616,3.0,org_ZI80HOzbULwb5nG5jzR4
6617,1.0,org_wGo7bJxryrvxT7L9WlY7
6618,4.0,org_TluJO5oFOiZ84DhId9fM
6619,1.0,org_hNVkD8in9IEOJyTugsle
6620,1.0,org_PngTeY8HX0mdwct1keLV
6621,1.0,org_mHeBXKa4STAQbl1jsaU8
6622,1.0,org_ZhkyMURAZg8IB6y32EnX
6623,1.0,org_9jLPnn4KqYZAeqJcYrTe
6624,3.0,org_25CHLppbj8KL1OmZfjZL
6625,5.0,org_YFUrUY6IhWQT9VDCyvmO
6626,1.0,org_avFUNNgYTbnufFUETcXZ
6627,1.0,org_7Hk11JqPUM2AgsYd5RLJ
6628,1.0,org_YotH7exRjXcSuC1vARGC
6629,14.0,org_Bs5N0I0zbFnJLwBfz3Vs
6630,1.0,org_sjuUjIPSzhKoPs78gSjj
6631,7.0,org_pzaxsOPi511rNREdn9lz
6632,2.0,org_tgIhKjqz2cqLWVyWJunq
6633,1.0,org_KFkdyq88D2aKu04EMnda
6634,6.0,org_fy3FF9wwhRmsvwi4nDxM
6635,1.0,org_NCbEWakkDguYf2Ro22oe
6636,2.0,org_FbBVgJ3xAmP9ZVZkMx5v
6637,2.0,org_CWM3hNZUktMCnnJgNW28
6638,1.0,org_Uy9WZTkTwJ1rB2iA0fF9
6639,2.0,org_XSkH1EXLt1tVpN0xNFCM
6640,1.0,org_S1JktQJMK1JsvZeGkbXG
6641,1.0,o2wuyavvgrjfb0ym39uh1svcq
6642,5.0,org_w0y863WvXp4OvufrqzD0
6643,2.0,org_V55UsnUnpEEUCfmzAs2H
6644,1.0,org_dfhKRJfBFgI8eXFv9LVK
6645,1.0,org_1TpBR4wZrzVBRxiQVR1z
6646,4.0,org_RIAY2oOX2H59B8axCWZ4
6647,5.0,org_Je26xu0X8k86YQIiLZGW
6648,2.0,org_qqf3UMNul4bNC4hX92ea
6649,2.0,org_4eCdaWlWP3nFeGdhA6S9
6650,1.0,org_r01d11hjcXXCthSxaMKX
6651,1.0,org_YCIoUfwHxcC5nlXT0vak
6652,1.0,org_yV5WhdekGT2HRZacFeTn
6653,1.0,org_3TjLljM2pkWbrJriDWYO
6654,1.0,org_S6Z2B5I5zrCfo9UZy98T
6655,1.0,org_xohV08iebw4lt60iMg5M
6656,1.0,org_G7zfyo9X6BHNV7XvL79v
6657,1.0,org_PMybuyMFWwhyDbiZdi84
6658,3.0,org_S1wK0dH6PLCoWeogLT5S
6659,1.0,9y4uxigbwaba5oh6rnju3g4di
6660,1.0,org_6rKgJX4bcRgUbC1W0J5m
6661,1.0,org_a0iLx55YQUfvYZb7rsSE
6662,7.0,org_NyZfEl2UQQb8fNqpuKhw
6663,1.0,oau1t1qktzq0g5o1rbguonmv7
6664,1.0,per_ucORkVxbhzC7Ah3xCE6k
6665,1.0,per_Vw2l3IOELSzZ1qMSSaIU
6666,1.0,org_zA5LOwvfmj40Wo7ro1Br
6667,4.0,org_QERo0WEswaC6BDu0PuTd
6668,1.0,org_azCYtftT28Q2wm2sb3OX
6669,1.0,org_8ji4GqXir7DDtmdry6JZ
6670,1.0,org_8YMqF1ZpxSWqKT1dorhX
6671,4.0,org_5Ei7ne3sRU59oE6HTrP7
6672,4.0,org_pKdn5qxV2pbDPC2uHwRK
6673,1.0,org_ykKWhPqaYI1dzzdIcyNV
6674,6.0,org_fT5QlOlfXrR32f06w1z1
6675,2.0,org_4cTkN9hTibaz3NHQTDCN
6676,3.0,org_haySzgsy1HFQw81rVzav
6677,1.0,org_JK3or2wWNRn5JdOxeCuB
6678,5.0,org_custpAyPXujBTUk1gtAL
6679,1.0,org_mrnugcfQhDxTF14R9MLZ
6680,1.0,org_yDBIS7qaVjCELIxpmJwd
6681,1.0,org_qiQmXNoj3xQ7DezrxI1q
6682,2.0,org_t4yPMZE21jvPR8hX0k03
6683,1.0,org_G7hERpjm3BT43luBekXW
6684,7.0,org_96qGRAZUIU7A9JoEG2qm
6685,1.0,org_gU6qROjWvefa9outDsmK
6686,8.0,org_Ne8y5CeImzbwwGSLX47u
6687,1.0,org_tpxC18Uh0cdG3DgVqJdl
6688,1.0,org_VHeyES8ShYlRvwMKnw6w
6689,1.0,org_ZL1evnDZAmh3U9aJK2sD
6690,1.0,org_o7NCYKUC45kA32iJmWoA
6691,1.0,org_6Qocr0hl7veWVN8LewMs
6692,1.0,org_KnYdsyZ0ZRjirtCqZyp3
6693,5.0,org_z4ntZlm9jJ8IEd5VLcEf
6694,2.0,org_Gtkapk4HvXCbC2fYF2k5
6695,1.0,org_39qpMAqzjUeFTwZzT6Zo
6696,47.0,org_9k9XRkLL96CUxhaJi19L
6697,1.0,org_BCwubsND89yjUZwJzLUb
6698,3.0,org_k72vRCpIESBLoq26zqXl
6699,3.0,org_FBPZa0rfqQsOFNPd9irp
6700,2.0,org_Zv42XsPA3bNt0RRGF45P
6701,1.0,org_ZkBGx7lgeXcmnCHIKCh2
6702,1.0,org_f5zpA51WnkAGmWHd7Eno
6703,1.0,org_K6nfdcJygbGQQY2yx16G
6704,1.0,org_mlKrdN4tLxCGYzE8k2aA
6705,1.0,org_kKx3C0zbHnje6i7OlyiI
6706,9.0,org_n1zixg0Qg4UMc2QKWKhS
6707,2.0,org_QVNDo2yVvRhCAxCpVn0F
6708,2.0,org_DPgvMLrVRLvtBKphJlUw
6709,19.0,org_MZGjhFIlRsZBItMrzizF
6710,1.0,org_2xkLvO5P5t53IkGuOgKd
6711,12.0,org_PZfR4sIjhAco4JAok113
6712,2.0,org_rBKq1gTv5a33CJxa7qGe
6713,1.0,org_NLkWcAVjS7GaNNIiUQVa
6714,21.0,org_HadpXOUYrIKjQYcZnwgP
6715,1.0,org_7LIkGNxYoAU6I8vxA3kj
6716,4.0,org_O8hvJOoNL8Se6oN3aW1E
6717,1.0,org_AessKDGoGOod869bCWKt
6718,1.0,org_zAR4GVFEKjqeZckR7ULx
6719,2.0,org_AvLeyxdpVcP3AIfF35Fi
6720,2.0,org_slVxLO7v83LWvuJPfTh8
6721,1.0,org_sM76bNC8VpX5LymwiJm3
6722,13.0,org_YYz8hWX5eeP1nfF4VbTH
6723,5.0,org_HPYBqqlw6yMZjKde14zj
6724,1.0,org_mFNWpzzapd5w5CkKmBSf
6725,2.0,org_0JF6RKA8rH0WU271aUBA
6726,18.0,org_rW2Vxp9UnrkGSNf6tbpT
6727,3.0,org_2omMzTQ6jYWNRYIUcEPP
6728,1.0,nssvy7itqzcnjqgws4v1i1net
6729,12.0,org_n1rGner6J6k5loqzq5lp
6730,1.0,org_ff8bjhdkUhvRuhxTIRNZ
6731,3.0,org_ptpiLes99Z6fw6evlFxz
6732,4.0,org_po0BwjlE7iTr0s7oQAt2
6733,1.0,org_qYKMoDDiOG6mo12EBqE7
6734,1.0,org_Tx4k8CTZfAOJlxj9QgNr
6735,1.0,org_uajdyEKZOUHDWka6eGmE
6736,1.0,org_Aqxcec1Y4rsYfcB26ybX
6737,21.0,org_J6CcVWswbmXQjQDuRGQ3
6738,1.0,per_adL2AtLXMeue2ODCRfO5
6739,1.0,org_za9DDeRZp3vCtfn4DdGR
6740,3.0,org_c2TkoC0c4kPRlnX5OxL5
6741,5.0,org_AaZAq5L96nso7gluGz8w
6742,1.0,org_3uqoNA7DIO9yxomR5EVZ
6743,1.0,org_wRfQwxkIH2I2JB3B6nis
6744,1.0,org_cxv6KKzQuia9bix9HMtA
6745,4.0,org_CZOUb2HaILllTKGh8tSi
6746,1.0,org_sEwKgoYCHfB3CiyqcRa0
6747,1.0,org_J5j6ijN3NgiOdB2DooM8
6748,6.0,org_vJ0fC8W8Ex43HpEWAO3p
6749,2.0,org_mxzL7tlGYKWdT2wYxtl5
6750,15.0,org_mA47BD4V2Hm9LAK5Cu7x
6751,1.0,org_1XOjiYlr3yxctQ5qKvHN
6752,1.0,org_KQ4Xz7sBbaz7LC4wfwDA
6753,1.0,org_i0qN8bYGs8RkX1tcnjKa
6754,1.0,org_RlQzF7LbC9zhIH94J54p
6755,1.0,g84jyu4wrd41yp1liblk9b5hu
6756,2.0,org_HMkM5HxHKfLxsiAPnU72
6757,3.0,org_1dkVEGYi7PicPy93hQTo
6758,8.0,org_4ycI4DSxNQHeLuuYel2i
6759,7.0,org_ue6r4HIc5iiuIA025qBx
6760,1.0,org_CIqji4huNLCaFQskGn7g
6761,1.0,per_CTZEInyRtMOj9uZcG7Vv
6762,1.0,org_yUAby4R3FtZiZnHu72xw
6763,1.0,org_FWsnHiw0QJ6lbatlzGYJ
6764,1.0,org_i709gjic4OCSxmwwWtdv
6765,1.0,org_XKJcKKkh0ij83sSwWPrA
6766,3.0,org_LNy0ya3AnyJF750ntBi5
6767,2.0,org_CFXBIaBoUc7UQhUgzB60
6768,3.0,org_ojml8CbVlmixdzmdvy2R
6769,1.0,org_2IQz2m0uiT5W7gDpuN98
6770,1.0,org_0yf7vd5HvgWT0MWehnBp
6771,6.0,org_ie0nYwKcTFSTkn6N4L6A
6772,1.0,org_1BpdCm6DvAtxvch9sqFW
6773,1.0,org_FV843wk2Qzu5jtvZWqUs
6774,4.0,org_xvYc3lBGaZAuqIwIRPXt
6775,1.0,org_Dm4LzejwDU1F0a5hrwHR
6776,2.0,org_W8m9Ev408p99f7UF1Jml
6777,1.0,org_xcjXBNR64gH6heidRz5O
6778,2.0,org_MvbfHtFUfxq4xpkUy3aD
6779,1.0,org_YT2s3QHznGt4H387qnXb
6780,1.0,u1y6e78ind7xetok1cwx5njdj
6781,1.0,org_SgBh1ORFfJqJMGsfHmaK
6782,2.0,org_fj9ZDIgdjioCuD1fVtDi
6783,2.0,org_ClBYovNUatA8pJ8lCqO8
6784,1.0,org_DIX9XIgTVRViJvJ2WQjN
6785,1.0,org_1jPvXqZwFMtVCbeWAn5D
6786,3.0,org_WdMvNsbiEoSgSCwh1mXv
6787,2.0,org_3A6kPbBfrmNwxkc1BZcP
6788,3.0,per_6HSTfchR8O4JKTIAIqzS
6789,3.0,per_JI7As7gKjCbdhXgukrAD
6790,2.0,per_YeSqAi5mAqfEbC7Ur2cR
6791,3.0,org_wbz31jqb3X8YiDsZuXzj
6792,1.0,org_AfaI31f9zvIdncF4XfC6
6793,1.0,org_XkctQ7iXUoRMXF6EisVV
6794,6.0,org_85jfjl45LD2lbwbsoaNw
6795,1.0,org_GDrE26IYbgtgnksVj6ms
6796,1.0,org_v5P5GYP92tCsDB6VecSZ
6797,1.0,org_flJvhQC9h7lj3gCOIwei
6798,1.0,org_W2aGVtAh1qirHbMj8ilJ
6799,1.0,org_ryUuALfn7sarLGVUML0D
6800,1.0,per_PAH3bqLAUyLA7llDradd
6801,4.0,org_Ne4Hmn9ynViwuwHCggrc
6802,1.0,org_0xLJZNxHN7AAVeCFDiGs
6803,2.0,org_bU5oNjFR3wz3Wq2sTED4
6804,1.0,org_IVqPy5EKNryHCVgc6cYB
6805,1.0,org_F5iuxZX98wycomxYRDFH
6806,1.0,org_MqQ6YGdAnn2RPeClXH1C
6807,30.0,org_LWZF8GYVKGy1MOa1iPoO
6808,7.0,org_fHppFhj5FyvVCKyCeLq1
6809,2.0,org_j9CnuLGfamFo2j3RblSP
6810,5.0,org_mIr6dVVIoiFwE84e9NmS
6811,1.0,org_5YU2ExG04EAxyNmIgBeG
6812,14.0,org_zkdjgo6Zoh3p1YvARmUe
6813,3.0,org_0YqShUxN2ENh4wQg7OeH
6814,3.0,org_ErQCjiQk1UCzsDUEzrnm
6815,4.0,org_rU9rRUjdsIQSiuyKccq7
6816,15.0,org_kzpH6lJhzidzlYocFRQJ
6817,1.0,org_BxghLrHkKgeLuoGVtabN
6818,1.0,org_cHr2NmRaIWAMRlga8Q2p
6819,1.0,org_4zuebrgVjk7GFH1bHVV4
6820,1.0,org_6p2UaTEslRgpsZYFTvrA
6821,2.0,org_cLEGsCy3na6KsG25Rmg4
6822,1.0,org_8uQtSktbmoOed2n7mhIS
6823,1.0,org_g12kgy5K61msugw06YHB
6824,1.0,per_lh5zNweQDSjKLVRxvRk3
6825,1.0,org_jf4Nvg52hb0fgRjkaqxY
6826,2.0,org_YcZ5jb0hKF2eiBikb7iR
6827,2.0,org_RU5mkxi2pCc9QmxjFWlV
6828,1.0,org_fCzPuSDAF71q1NbMz8H9
6829,1.0,org_2NDzJ0yuo32nnDUqAGYt
6830,1.0,org_E65GZpgiJaMH1CIhkMp2
6831,4.0,org_a3D5E2qtggUIVJHVgFSB
6832,1.0,org_bjG0qEuii6FWgO7lUASG
6833,1.0,org_JW2yArcGHYQzGqaPIYGf
6834,1.0,org_SI3HFgnB4Bm6kseQHOv7
6835,2.0,org_J72NrSMxcXTphYaNQiwI
6836,1.0,org_Q144yql7uQWUuD0ApT58
6837,2.0,org_2pU26CLhPZKhWa8wphFC
6838,2.0,org_I7SZbaRAeO43ncbu8vph
6839,1.0,org_idF6xol7KJYW6kMgB84R
6840,1.0,per_vcbOFZ8l3l4TJVDjCNz5
6841,1.0,org_NOGxopKgH31FBpTqlPN6
6842,1.0,org_gHRLvYFpgHPSZmIk6Ofe
6843,5.0,org_Zvh6wF2KtRK3kgiOP92T
6844,6.0,org_6ktzVv1WMxgnvHAbLIB0
6845,1.0,org_NPVf5Ws0ERPqXOvWpeLH
6846,12.0,org_3jrNYSlVCQ8LewobrEau
6847,1.0,org_dJYheZdJ1xKMb5N7x25G
6848,3.0,org_L752uqmYephYQBqhKvjy
6849,1.0,org_41EJK1SV0YL2MBReOELw
6850,6.0,org_NKCvuiZE31DlVj6CS8Cl
6851,3.0,org_OPcFSrGkBIVyPHJCgDW2
6852,1.0,per_maup3c3b9lQOvEOzjri2
6853,4.0,org_Hjf4QRmhHaTUcJgz1Shg
6854,3.0,org_4ghKS1R2X9o6EKEAbfni
6855,1.0,org_vNO8R4Ehod1dA8QrHR4L
6856,1.0,org_s8oOR1gtTnDomd2EBZVE
6857,1.0,org_aHEEVyjoRGcOtTvmnzAJ
6858,3.0,org_8iCt7Fv08JcWyWaKcKQZ
6859,2.0,org_zyAQfxPXf9p1OvwWVaLQ
6860,4.0,org_bD73VeW1cmfSPCpOaumm
6861,1.0,org_et7Sg9iSuiuFVkLNl3ML
6862,2.0,org_IeAaNkezXfSpg1jBM2Qo
6863,1.0,org_F6cY8E33rtOhmCWfO9y8
6864,1.0,org_yzGA6H9De4insrfJvipv
6865,1.0,org_rC4RZXA0cWCsbMzMnXqq
6866,4.0,org_Ec3ESdRHeqyMAQ3z1Mu5
6867,1.0,org_cPWyR2mlmk19BWIhMbNk
6868,3.0,org_2zkgXM1xnWDJoNHPzlH3
6869,1.0,org_qOgHWKAq6Ti3TnwC79US
6870,1.0,org_cZf4n6mgdiNEBJKdVoRJ
6871,3.0,org_54PBpbDpLo4gE1L1HRQN
6872,2.0,org_j3aSRXgVX8RVL0BdWxa1
6873,1.0,org_axHVqDlYaFlJXm8oeeok
6874,4.0,org_TBKENpQ6Ishp1ZgpScro
6875,2.0,org_2sxYwXOIzdBRbXLuzb66
6876,1.0,org_NeInjh0oS425YIHsxllW
6877,1.0,org_9r831swMBYq3MJUQY1GR
6878,1.0,org_Q793AlLsXxZTWB0AkubP
6879,1.0,per_CKSmi47T7TPM4p4s8YhP
6880,1.0,org_dniJ30pQySGxQPKDIRZs
6881,1.0,org_UUymfRz5FdU5pgjZcMcZ
6882,1.0,org_pqxJfmZNiFA40sVpHi36
6883,3.0,org_CkkHyPUXdyXQU6rGqR44
6884,1.0,org_sBlClqVbQMfjLFPm4bfX
6885,2.0,org_uXWfYpQG3sgf9oATSTrD
6886,8.0,org_Kbc8pFJaXoA4H3hgxCxw
6887,1.0,org_SNoVAYOr67BBW2L2011V
6888,1.0,org_gU3SyNvsda5vjj21vlsL
6889,10.0,org_SurhaROX9G2RzHnSTLmk
6890,1.0,org_2OdFBX4xsBOk4lvFCS7l
6891,1.0,org_5IhTRlvraR952rjajL2Y
6892,1.0,org_cuwFoNltq6LznPWDinX7
6893,3.0,org_UdkLGFl4HGrLO6elCIMz
6894,1.0,org_i8sov1uD0576JBGKvU9l
6895,1.0,org_PepyexCuhlxccL3XMYtn
6896,1.0,org_QCUtJsYJwEWQol2nRdbi
6897,2.0,org_KsbGdKWCXh0pgjRkotFf
6898,1.0,org_OwQvbthCdH7bkTHOEWiF
6899,1.0,per_IvQzAQl0s37EKNwdySpS
6900,2.0,org_Ba2eXti5KDnbX2HhasBX
6901,3.0,org_YU8oDT322y6P0FdBYvTo
6902,1.0,org_rnKW62unWGXT3GNbbVVb
6903,1.0,org_IrUTILwuolAHfoaVxd1M
6904,1.0,org_8vxkIzwH5MYHgveOZ82d
6905,2.0,org_FwWO9A2uRgtz3fJYcgBC
6906,2.0,org_W25fxhSHaRVqV9Up0E8L
6907,3.0,org_iIRbKgtjUmLcGov8nbSu
6908,1.0,per_7ub57ONx7pZew9CwUhlH
6909,3.0,org_CxhJIxwmUj3qhubnNqac
6910,129.0,org_Elpa2DBTF5IDR48auHCw
6911,4.0,org_l45rLzWJomhZzWuxPMk9
6912,2.0,org_F7Totg4wQXYCTRqq78Kt
6913,4.0,org_ps5yB7aucguTYbVEdKuR
6914,17.0,org_wkLEnHObmoYscCWkzwEy
6915,2.0,org_QqJbR1prDKfpkSZeBYRh
6916,2.0,org_XgujQdW7VhJ86D9yTrU5
6917,15.0,org_ehVH2RBcn4NzLhUTkqqm
6918,2.0,org_0lHoHLCP12ICYOsIOpar
6919,3.0,org_DdlXe0LIzwR2RxwjnAQ3
6920,1.0,org_M2jvsizve3p5SJLo9IR6
6921,1.0,org_fD0uXKUvpu89Raz5W0dN
6922,1.0,org_1KOBp51LqMUPLNUTwQzw
6923,1.0,org_Bb1ZOVDXpGP3lmXOoyZZ
6924,1.0,org_0SfZVrknLDCFqZ3xPJ4U
6925,2.0,org_LCrBMF4ygt9sVGgFidXt
6926,1.0,org_Oq4fEcRQZj811ScbMJSU
6927,1.0,org_nJyFWTHU21q62amgOFQt
6928,17.0,org_82trKDkp7bbIeJQWdrDC
6929,6.0,org_IcUsfg9sDTYT4YsnbxvS
6930,1.0,org_JqDqNMGNb1vamfftJTT4
6931,1.0,org_gyv6UnrQLcFMfWyFZ7lI
6932,2.0,org_OXourl6UKHYYfXkK1zbW
6933,1.0,org_AiGNo85wsQzaqzKJoqvK
6934,17.0,org_w9yNVuNgnzhdImArhqow
6935,3.0,org_hoIcvd9VnLfdaEi360tk
6936,2.0,org_23T72guHVvHc7qIvztXT
6937,2.0,org_5ORYKHhhEQWpw9BH907k
6938,12.0,org_RlHMGWwi85s1rRR3dKXB
6939,3.0,org_1yRWBciAoJcp7uZJDMKB
6940,10.0,org_n78fBQBO0YpRLsNAM3X0
6941,4.0,org_yKxMjDyxzobASARi7B7e
6942,4.0,org_eHgUoupl0jmqGybx6Gb3
6943,1.0,org_qRiz2hf5sOCud9VxxEnb
6944,11.0,org_60zH80vBQ8MGSyoOA5GD
6945,8.0,org_ciqZlTkYuTbgoALEoeFm
6946,1.0,org_TlkLD5oh2lxv4hneyQfd
6947,4.0,org_eat8cN4uZJkPttv2fBQ4
6948,2.0,org_KjV7IFbSdS8tQ5ezVe4G
6949,4.0,org_gnmpHdmiePfQvokE8rYx
6950,1.0,org_ihJfqzaPl7Mn6bMROmpI
6951,2.0,org_1Y48rQCSdQuaCKSVzuHd
6952,2.0,org_YXypfJrkC90AUb5iStWT
6953,3.0,org_L8NCAelZJ3Wd2nEoEkjO
6954,1.0,org_0NYrH2dfqcozcVFMF8pr
6955,1.0,org_vgi8z2mIyKf2AewUXnid
6956,11.0,org_GnpRxNEnBhJ46X5dPccU
6957,3.0,org_DCYNzEHM09hQq7NXp9IF
6958,1.0,org_dRITP4MuXmAvur2z7Yzh
6959,5.0,org_SidGa9dIc4fBuJ2lSXeM
6960,1.0,org_9UiWsiqLl7F1HnWL141p
6961,1.0,org_cKcycXjd7ESKHcWiR3D0
6962,1.0,org_S5VjzrJXg29cOs4TOgBS
6963,1.0,org_KubS6c32mTBgq6XMnPTM
6964,7.0,org_TTmOmLIxDlACfLEgviUw
6965,1.0,org_VCguPSRUxXC80WJZe3Hi
6966,2.0,org_KX5ycRXaMOcq9NCI9CKJ
6967,2.0,org_zxGq4Q4WhiOkwfhVn5I0
6968,4.0,org_1GnT6iU4CbYFiqp6OBWs
6969,4.0,org_qy6bgvgKarSqKUKnpFky
6970,10.0,org_zFghoE3cc6xEBhitkk6Z
6971,1.0,org_RgNxwqVEjfVFIc5sNpdR
6972,1.0,org_PxaVRBmXbyAG4YcoSb4c
6973,1.0,org_zgOc4CQETUkMf94auWbH
6974,2.0,org_vRKN4hKFX4PNpG8t0mY3
6975,1.0,org_SCGjubAclkV4q2BnvSLB
6976,7.0,org_AWYEjBUIdj194wRKk2AM
6977,4.0,org_G6DT5JTxlMAfKjIa4Z9g
6978,6.0,org_qapWhUBm7TNyxpI8kTw2
6979,5.0,org_d9DEaZNWHGWg7RINayQc
6980,7.0,org_KUvsNYALiypFwXCvCcVQ
6981,1.0,org_Egj9Z1n2ZoFtpaSpD0rv
6982,3.0,org_hteVRjHjoQ3qTEoNCErS
6983,5.0,org_y0JO6gTANqhu8B2wQFVy
6984,2.0,org_IGjt0LP1YE07Zet3U8P9
6985,1.0,org_aJOuOovq1SzzQSayf9ur
6986,1.0,org_6Z5j6lR1UEAgah6mlchZ
